Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-05-01,0.421, 2011,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-05-11,0.512, 2011,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-05-21,0.597, 2011,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-06-01,0.635, 2011,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-06-11,0.631, 2011,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-06-21,0.607, 2011,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-07-01,0.613, 2011,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-07-11,0.598, 2011,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-07-21,0.577, 2011,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-08-01,0.576, 2011,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-08-11,0.578, 2011,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-08-21,0.56, 2011,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-09-01,0.529, 2011,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-09-11,0.503, 2011,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-09-21,0.494, 2011,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-10-01,0.505, 2011,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-10-11,0.514, 2011,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-10-21,0.522, 2011,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-11-01,0.554, 2011,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-11-11,0.601, 2011,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-11-21,0.603, 2011,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-12-01,0.628, 2011,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-12-11,0.62, 2011,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2011-12-21,0.624, 2011,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-01-01,0.558, 2012,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-01-11,0.532, 2012,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-01-21,0.447, 2012,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-02-01,0.432, 2012,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-02-11,0.471, 2012,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-02-21,0.495, 2012,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-03-01,0.513, 2012,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-03-11,0.625, 2012,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-03-21,0.616, 2012,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-04-01,0.602, 2012,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-04-11,0.501, 2012,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-04-21,0.368, 2012,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-05-01,0.388, 2012,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-05-11,0.473, 2012,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-05-21,0.552, 2012,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-06-01,0.663, 2012,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-06-11,0.672, 2012,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-06-21,0.637, 2012,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-07-01,0.651, 2012,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-07-11,0.647, 2012,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-07-21,0.625, 2012,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-08-01,0.662, 2012,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-08-11,0.681, 2012,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-08-21,0.68, 2012,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-09-01,0.671, 2012,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-09-11,0.665, 2012,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-09-21,0.666, 2012,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-10-01,0.601, 2012,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-10-11,0.52, 2012,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-10-21,0.481, 2012,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-11-01,0.465, 2012,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-11-11,0.519, 2012,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-11-21,0.515, 2012,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-12-01,0.548, 2012,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-12-11,0.514, 2012,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2012-12-21,0.547, 2012,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-01-01,0.56, 2013,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-01-11,0.572, 2013,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-01-21,0.564, 2013,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-02-01,0.52, 2013,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-02-11,0.504, 2013,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-02-21,0.455, 2013,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-03-01,0.355, 2013,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-03-11,0.408, 2013,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-03-21,0.439, 2013,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-04-01,0.529, 2013,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-04-11,0.548, 2013,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-04-21,0.504, 2013,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-05-01,0.48, 2013,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-05-11,0.51, 2013,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-05-21,0.555, 2013,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-06-01,0.551, 2013,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-06-11,0.49, 2013,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-06-21,0.527, 2013,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-07-01,0.559, 2013,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-07-11,0.56, 2013,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-07-21,0.538, 2013,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-08-01,0.627, 2013,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-08-11,0.659, 2013,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-08-21,0.624, 2013,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-09-01,0.571, 2013,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-09-11,0.507, 2013,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-09-21,0.503, 2013,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-10-01,0.462, 2013,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-10-11,0.482, 2013,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-10-21,0.501, 2013,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-11-01,0.526, 2013,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-11-11,0.511, 2013,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-11-21,0.416, 2013,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-12-01,0.485, 2013,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-12-11,0.48, 2013,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2013-12-21,0.454, 2013,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-01-01,0.441, 2014,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-01-11,0.42, 2014,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-01-21,0.408, 2014,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-02-01,0.47, 2014,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-02-11,0.523, 2014,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-02-21,0.539, 2014,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-03-01,0.492, 2014,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-03-11,0.535, 2014,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-03-21,0.501, 2014,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-04-01,0.555, 2014,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-04-11,0.543, 2014,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-04-21,0.5, 2014,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-05-01,0.536, 2014,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-05-11,0.566, 2014,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-05-21,0.595, 2014,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-06-01,0.602, 2014,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-06-11,0.523, 2014,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-06-21,0.441, 2014,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-07-01,0.44, 2014,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-07-11,0.442, 2014,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-07-21,0.509, 2014,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-08-01,0.551, 2014,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-08-11,0.59, 2014,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-08-21,0.539, 2014,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-09-01,0.549, 2014,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-09-11,0.516, 2014,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-09-21,0.498, 2014,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-10-01,0.496, 2014,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-10-11,0.472, 2014,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-10-21,0.494, 2014,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-11-01,0.522, 2014,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-11-11,0.527, 2014,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-11-21,0.487, 2014,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-12-01,0.502, 2014,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-12-11,0.519, 2014,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2014-12-21,0.568, 2014,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-01-01,0.491, 2015,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-01-11,0.414, 2015,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-01-21,0.326, 2015,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-02-01,0.28, 2015,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-02-11,0.393, 2015,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-02-21,0.49, 2015,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-03-01,0.535, 2015,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-03-11,0.604, 2015,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-03-21,0.603, 2015,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-04-01,0.569, 2015,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-04-11,0.526, 2015,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-04-21,0.429, 2015,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-05-01,0.395, 2015,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-05-11,0.422, 2015,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-05-21,0.46, 2015,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-06-01,0.459, 2015,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-06-11,0.388, 2015,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-06-21,0.371, 2015,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-07-01,0.422, 2015,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-07-11,0.458, 2015,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-07-21,0.534, 2015,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-08-01,0.608, 2015,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-08-11,0.627, 2015,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-08-21,0.615, 2015,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-09-01,0.649, 2015,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-09-11,0.636, 2015,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-09-21,0.59, 2015,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-10-01,0.499, 2015,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-10-11,0.385, 2015,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-10-21,0.383, 2015,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-11-01,0.487, 2015,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-11-11,0.578, 2015,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-11-21,0.552, 2015,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-12-01,0.66, 2015,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-12-11,0.604, 2015,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2015-12-21,0.546, 2015,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-01-01,0.413, 2016,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-01-11,0.383, 2016,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-01-21,0.44, 2016,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-02-01,0.465, 2016,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-02-11,0.448, 2016,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-02-21,0.412, 2016,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-03-01,0.345, 2016,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-03-11,0.443, 2016,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-03-21,0.481, 2016,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-04-01,0.518, 2016,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-04-11,0.425, 2016,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-04-21,0.357, 2016,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-05-01,0.365, 2016,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-05-11,0.508, 2016,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-05-21,0.635, 2016,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-06-01,0.639, 2016,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-06-11,0.696, 2016,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-06-21,0.685, 2016,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-07-01,0.683, 2016,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-07-11,0.655, 2016,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-07-21,0.603, 2016,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-08-01,0.606, 2016,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-08-11,0.591, 2016,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-08-21,0.562, 2016,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-09-01,0.51, 2016,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-09-11,0.458, 2016,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-09-21,0.453, 2016,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-10-01,0.445, 2016,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-10-11,0.44, 2016,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-10-21,0.528, 2016,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-11-01,0.599, 2016,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-11-11,0.579, 2016,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-11-21,0.435, 2016,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-12-01,0.509, 2016,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-12-11,0.488, 2016,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2016-12-21,0.495, 2016,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-01-01,0.508, 2017,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-01-11,0.516, 2017,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-01-21,0.517, 2017,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-02-01,0.529, 2017,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-02-11,0.567, 2017,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-02-21,0.524, 2017,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-03-01,0.522, 2017,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-03-11,0.599, 2017,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-03-21,0.588, 2017,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-04-01,0.618, 2017,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-04-11,0.528, 2017,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-04-21,0.367, 2017,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-05-01,0.398, 2017,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-05-11,0.499, 2017,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-05-21,0.619, 2017,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-06-01,0.729, 2017,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-06-11,0.736, 2017,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-06-21,0.709, 2017,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-07-01,0.692, 2017,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-07-11,0.643, 2017,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-07-21,0.641, 2017,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-08-01,0.647, 2017,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-08-11,0.63, 2017,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-08-21,0.548, 2017,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-09-01,0.493, 2017,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-09-11,0.423, 2017,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-09-21,0.421, 2017,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-10-01,0.404, 2017,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-10-11,0.471, 2017,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-10-21,0.531, 2017,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-11-01,0.612, 2017,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-11-11,0.657, 2017,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-11-21,0.605, 2017,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-12-01,0.584, 2017,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-12-11,0.499, 2017,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2017-12-21,0.514, 2017,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-01-01,0.488, 2018,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-01-11,0.522, 2018,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-01-21,0.5, 2018,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-02-01,0.403, 2018,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-02-11,0.413, 2018,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-02-21,0.408, 2018,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-03-01,0.401, 2018,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-03-11,0.499, 2018,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2209,Zinder,2018-03-21,0.54, 2018,03,3, ,FAO-ASIS
