Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Mali,1932,Segou,2001-04-11,0.494, 2001,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-04-21,0.413, 2001,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-05-01,0.399, 2001,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-05-11,0.394, 2001,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-05-21,0.432, 2001,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-06-01,0.465, 2001,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-06-11,0.522, 2001,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-06-21,0.55, 2001,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-07-01,0.564, 2001,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-07-11,0.558, 2001,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-07-21,0.563, 2001,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-08-01,0.555, 2001,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-08-11,0.554, 2001,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-08-21,0.556, 2001,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-09-01,0.572, 2001,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-09-11,0.614, 2001,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-09-21,0.586, 2001,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-10-01,0.518, 2001,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-10-11,0.474, 2001,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-10-21,0.484, 2001,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-11-01,0.448, 2001,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-11-11,0.414, 2001,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-11-21,0.362, 2001,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-12-01,0.353, 2001,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-12-11,0.383, 2001,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2001-12-21,0.442, 2001,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-01-01,0.468, 2002,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-01-11,0.539, 2002,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-01-21,0.574, 2002,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-02-01,0.626, 2002,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-02-11,0.548, 2002,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-02-21,0.537, 2002,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-03-01,0.559, 2002,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-03-11,0.509, 2002,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-03-21,0.473, 2002,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-04-01,0.483, 2002,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-04-11,0.506, 2002,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-04-21,0.464, 2002,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-05-01,0.429, 2002,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-05-11,0.372, 2002,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-05-21,0.307, 2002,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-06-01,0.266, 2002,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-06-11,0.271, 2002,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-06-21,0.29, 2002,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-07-01,0.288, 2002,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-07-11,0.255, 2002,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-07-21,0.223, 2002,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-08-01,0.242, 2002,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-08-11,0.301, 2002,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-08-21,0.355, 2002,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-09-01,0.338, 2002,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-09-11,0.294, 2002,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-09-21,0.282, 2002,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-10-01,0.354, 2002,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-10-11,0.432, 2002,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-10-21,0.472, 2002,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-11-01,0.43, 2002,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-11-11,0.347, 2002,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-11-21,0.274, 2002,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-12-01,0.295, 2002,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-12-11,0.415, 2002,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2002-12-21,0.49, 2002,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-01-01,0.478, 2003,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-01-11,0.465, 2003,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-01-21,0.425, 2003,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-02-01,0.454, 2003,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-02-11,0.491, 2003,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-02-21,0.51, 2003,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-03-01,0.57, 2003,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-03-11,0.517, 2003,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-03-21,0.454, 2003,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-04-01,0.457, 2003,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-04-11,0.439, 2003,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-04-21,0.448, 2003,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-05-01,0.454, 2003,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-05-11,0.502, 2003,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-05-21,0.531, 2003,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-06-01,0.564, 2003,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-06-11,0.582, 2003,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-06-21,0.567, 2003,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-07-01,0.53, 2003,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-07-11,0.496, 2003,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-07-21,0.479, 2003,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-08-01,0.499, 2003,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-08-11,0.522, 2003,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-08-21,0.589, 2003,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-09-01,0.622, 2003,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-09-11,0.668, 2003,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-09-21,0.705, 2003,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-10-01,0.687, 2003,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-10-11,0.625, 2003,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-10-21,0.586, 2003,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-11-01,0.557, 2003,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-11-11,0.535, 2003,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-11-21,0.496, 2003,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-12-01,0.506, 2003,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-12-11,0.587, 2003,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2003-12-21,0.612, 2003,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-01-01,0.568, 2004,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-01-11,0.575, 2004,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-01-21,0.61, 2004,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-02-01,0.581, 2004,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-02-11,0.556, 2004,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-02-21,0.58, 2004,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-03-01,0.65, 2004,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-03-11,0.617, 2004,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-03-21,0.568, 2004,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-04-01,0.565, 2004,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-04-11,0.557, 2004,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-04-21,0.546, 2004,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-05-01,0.558, 2004,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-05-11,0.54, 2004,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-05-21,0.538, 2004,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-06-01,0.518, 2004,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-06-11,0.49, 2004,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-06-21,0.528, 2004,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-07-01,0.54, 2004,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-07-11,0.517, 2004,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-07-21,0.453, 2004,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-08-01,0.396, 2004,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-08-11,0.429, 2004,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-08-21,0.483, 2004,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-09-01,0.444, 2004,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-09-11,0.392, 2004,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-09-21,0.336, 2004,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-10-01,0.301, 2004,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-10-11,0.331, 2004,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-10-21,0.422, 2004,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-11-01,0.437, 2004,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-11-11,0.412, 2004,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-11-21,0.381, 2004,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-12-01,0.373, 2004,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-12-11,0.42, 2004,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2004-12-21,0.475, 2004,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-01-01,0.463, 2005,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-01-11,0.459, 2005,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-01-21,0.441, 2005,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-02-01,0.448, 2005,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-02-11,0.45, 2005,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-02-21,0.462, 2005,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-03-01,0.518, 2005,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-03-11,0.551, 2005,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-03-21,0.546, 2005,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-04-01,0.588, 2005,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-04-11,0.564, 2005,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-04-21,0.577, 2005,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-05-01,0.463, 2005,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-05-11,0.443, 2005,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-05-21,0.409, 2005,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-06-01,0.431, 2005,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-06-11,0.454, 2005,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-06-21,0.493, 2005,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-07-01,0.491, 2005,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-07-11,0.478, 2005,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-07-21,0.456, 2005,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-08-01,0.509, 2005,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-08-11,0.546, 2005,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-08-21,0.535, 2005,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-09-01,0.471, 2005,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-09-11,0.442, 2005,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-09-21,0.421, 2005,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-10-01,0.421, 2005,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-10-11,0.431, 2005,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-10-21,0.451, 2005,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-11-01,0.389, 2005,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-11-11,0.345, 2005,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-11-21,0.309, 2005,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-12-01,0.324, 2005,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-12-11,0.383, 2005,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2005-12-21,0.424, 2005,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-01-01,0.44, 2006,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-01-11,0.449, 2006,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-01-21,0.46, 2006,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-02-01,0.498, 2006,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-02-11,0.517, 2006,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-02-21,0.51, 2006,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-03-01,0.516, 2006,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-03-11,0.451, 2006,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-03-21,0.418, 2006,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-04-01,0.489, 2006,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-04-11,0.463, 2006,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-04-21,0.425, 2006,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-05-01,0.393, 2006,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-05-11,0.387, 2006,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-05-21,0.438, 2006,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-06-01,0.467, 2006,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-06-11,0.455, 2006,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-06-21,0.356, 2006,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-07-01,0.27, 2006,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-07-11,0.245, 2006,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-07-21,0.281, 2006,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-08-01,0.358, 2006,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-08-11,0.416, 2006,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-08-21,0.488, 2006,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-09-01,0.527, 2006,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-09-11,0.568, 2006,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-09-21,0.62, 2006,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-10-01,0.635, 2006,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-10-11,0.628, 2006,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-10-21,0.613, 2006,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-11-01,0.564, 2006,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-11-11,0.529, 2006,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-11-21,0.476, 2006,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-12-01,0.468, 2006,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-12-11,0.502, 2006,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2006-12-21,0.501, 2006,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-01-01,0.446, 2007,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-01-11,0.423, 2007,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-01-21,0.468, 2007,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-02-01,0.582, 2007,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-02-11,0.622, 2007,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-02-21,0.641, 2007,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-03-01,0.636, 2007,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-03-11,0.517, 2007,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-03-21,0.453, 2007,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-04-01,0.414, 2007,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-04-11,0.334, 2007,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-04-21,0.292, 2007,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-05-01,0.292, 2007,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-05-11,0.522, 2007,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-05-21,0.263, 2007,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-06-01,0.292, 2007,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-06-11,0.284, 2007,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-06-21,0.303, 2007,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-07-01,0.368, 2007,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-07-11,0.425, 2007,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-07-21,0.472, 2007,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-08-01,0.488, 2007,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-08-11,0.546, 2007,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-08-21,0.598, 2007,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-09-01,0.531, 2007,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-09-11,0.485, 2007,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-09-21,0.43, 2007,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-10-01,0.42, 2007,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-10-11,0.492, 2007,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-10-21,0.545, 2007,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-11-01,0.549, 2007,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-11-11,0.539, 2007,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-11-21,0.546, 2007,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-12-01,0.531, 2007,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-12-11,0.512, 2007,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2007-12-21,0.549, 2007,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-01-01,0.558, 2008,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-01-11,0.577, 2008,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-01-21,0.572, 2008,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-02-01,0.552, 2008,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-02-11,0.504, 2008,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-02-21,0.473, 2008,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-03-01,0.499, 2008,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-03-11,0.549, 2008,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-03-21,0.588, 2008,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-04-01,0.653, 2008,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1932,Segou,2008-04-11,0.645, 2008,04,2, ,FAO-ASIS
